Protein.Group,ANOVA_pvalue,eIF4E+ vs. eIF4E- Tukey Test,eIF4E+ vs. eIF4G1+ Tukey Test,eIF4E+ vs. eIF4G1- Tukey Test,eIF4E+ vs. eIF4G2+ Tukey Test,eIF4E+ vs. eIF4G2- Tukey Test,eIF4E+ vs. eIF4G3+ Tukey Test,eIF4E+ vs. eIF4G3- Tukey Test,eIF4E- vs. eIF4G1+ Tukey Test,eIF4E- vs. eIF4G1- Tukey Test,eIF4E- vs. eIF4G2+ Tukey Test,eIF4E- vs. eIF4G2- Tukey Test,eIF4E- vs. eIF4G3+ Tukey Test,eIF4E- vs. eIF4G3- Tukey Test,eIF4G1+ vs. eIF4G1- Tukey Test,eIF4G1+ vs. eIF4G2+ Tukey Test,eIF4G1+ vs. eIF4G2- Tukey Test,eIF4G1+ vs. eIF4G3+ Tukey Test,eIF4G1+ vs. eIF4G3- Tukey Test,eIF4G1- vs. eIF4G2+ Tukey Test,eIF4G1- vs. eIF4G2- Tukey Test,eIF4G1- vs. eIF4G3+ Tukey Test,eIF4G1- vs. eIF4G3- Tukey Test,eIF4G2+ vs. eIF4G2- Tukey Test,eIF4G2+ vs. eIF4G3+ Tukey Test,eIF4G2+ vs. eIF4G3- Tukey Test,eIF4G2- vs. eIF4G3+ Tukey Test,eIF4G2- vs. eIF4G3- Tukey Test,eIF4G3+ vs. eIF4G3- Tukey Test
O00220-TNFRSF10A,0.0025411551413027523,0.08233774331730859,0.9959912073396562,0.9774206280559674,0.376823502454547,0.08173855969414445,0.9999999016062395,0.6603372248330852,0.19124863657249114,0.026429568522685853,0.00504339798158393,0.0014291333744920198,0.0978502671077024,0.009592424493666374,0.7589743174815377,0.1703989171005249,0.0352783254429927,0.9990056351199548,0.34264069345945913,0.8216859031779189,0.25464927710586294,0.9545278644130771,0.9830810629238813,0.8984437842545506,0.32352448237982945,0.9982495808783752,0.0687958920869457,0.6278189807402575,0.5892794168753419
O00231-PSMD11,0.0016444829522098679,0.045609500678983506,0.8826163700089262,0.9851923606104633,0.08717941251808736,0.44838262072989554,0.5583777486769819,0.8770156745498277,0.009683132535424077,0.13206579803902319,0.0009697331341549376,0.0036546597643226653,0.004627912946665758,0.0095186371096605,0.47472718431647287,0.4178541714272831,0.979077393275172,0.9958666856429005,0.9999999999999787,0.030385114838146654,0.1685036125627164,0.22225370269622258,0.46752923201104524,0.8566961604162782,0.7548273196242772,0.42459772763640147,0.9999968410897022,0.9808806104117711,0.9963908787362624
O00232-PSMD12,0.006915114994239364,0.1983029730519712,0.9170219018391517,0.9999998534112015,0.12017813141582367,0.4923553726831239,0.7010413419294681,0.7324399870350026,0.044140271137806164,0.23638138202145986,0.0038774936352788947,0.014694856314759974,0.023831082874674836,0.025674877562575915,0.8670514612078936,0.4876888048531778,0.977792522730761,0.9993281330734769,0.999711079024591,0.10012677466481379,0.424945711718115,0.625932049010669,0.6581154691335434,0.9140821458449715,0.7443463803399426,0.7132239156460689,0.9998275444717526,0.999567891448872,0.9999999996128605
O00233-PSMD9,0.16244149862690718,0.964603164047523,0.9999698435010611,0.9999999999947056,0.2804283021885543,0.999229534220344,0.9804024225014193,0.9974187619992884,0.8785248458894551,0.9701714803673919,0.08148441784418359,0.7941843463487097,0.6039447981687469,0.7408219794327722,0.9999405080080275,0.3994346228598942,0.9999986182132519,0.9984324615562751,0.9999722136691025,0.26962614560068854,0.9988534187198196,0.9762098080360467,0.996464832983492,0.4909343733180226,0.6828805887393246,0.5455789608494201,0.9999000010933731,0.9999999777627322,0.9999903870384175
O00244-ATOX1,0.0008128842551892499,0.03744202609424285,0.24482938296823942,0.9958654270318933,0.11017788552169083,0.37912812653004857,0.14867322851762732,0.138118339017416,0.0018176992912264378,0.016576934700771595,0.0009930588869992985,0.0026446242413313836,0.0012363568488327203,0.001170749409804328,0.5137219254914749,0.9968665508926229,0.9998910981074687,0.9998318823683972,0.9995940147125981,0.25393402560406797,0.7093638891130718,0.3349362669738781,0.31326160879088905,0.9595991452258418,0.9999953849954075,0.9999993439012845,0.989988375908526,0.9850848212751078,0.9999999997246996
O00255-MEN1,0.2645016544489829,0.7790662884052337,0.9997894923507171,0.9999852312713042,0.7567362428962372,0.9998191510497125,0.9973441728445388,0.9999999990618204,0.9376140585712704,0.6356814187204596,0.1509801353186746,0.569208981572227,0.9770365632212952,0.8116260220797515,0.9947521622369956,0.5408669262887378,0.9864088600037226,0.9999982603356529,0.9999370629865024,0.8801834215100264,0.9999999364449621,0.9779348501583567,0.9999342741615195,0.9224523439353589,0.44113723187145004,0.7217308962496074,0.9570474310432937,0.9994964490832572,0.9987197089953685
O00257-CBX4,0.04345474587170661,0.9467103172242579,0.2253253179007797,0.5050215607947313,0.03591428689888476,0.5884125069244948,0.22283284763644684,0.07589881188422087,0.6895051531653154,0.9648483377668368,0.1403958418030028,0.986388975755327,0.6847547897313954,0.2910563192233243,0.9936454307049398,0.813812502037629,0.9801707515748302,0.9999999999999993,0.9825404084230382,0.45111307831122294,0.9999996333452931,0.993166494658984,0.7532980075153907,0.3787136431445838,0.8179232502576772,0.9980046064043065,0.9790656118800148,0.6692710040437853,0.9835095411432876
O00264-PGRMC1,0.006052170243145841,0.3665103394827053,0.9519152101032784,0.8353936668866949,0.06460851872462603,0.11941926011514803,0.6305319516054744,0.7943387966016384,0.10104938048205303,0.0643668653867756,0.0040089593814010005,0.006745537407482516,0.038257502232884155,0.05735325818247783,0.999928487384488,0.243495396679823,0.42272189352804024,0.9908849993252388,0.999677204947179,0.36771460884853024,0.5969606313487061,0.9998017523406744,0.9999999938261654,0.9994575488397325,0.5609895361307718,0.40621012931828593,0.8068840955868749,0.644731028872683,0.9999621100705598
O00267-SUPT5H,0.001135409178139314,0.14052034504267552,0.781865981322054,0.9900169658617343,0.017166752305326494,0.07709451661282629,0.2705728247975183,0.3707690716490387,0.020763725022757917,0.05216150667722719,0.0006640413409226831,0.002054432634992054,0.005817815604550303,0.007870033013076094,0.9922653228039823,0.11485152183746761,0.48242220434765515,0.9390587195230607,0.9854338091295036,0.04458543422637695,0.20649170555207208,0.6132845664256044,0.7549928990317172,0.9092859989109288,0.4335686467963349,0.3205385484269482,0.962187718360406,0.8875043374620897,0.9999874424491226
O00268-TAF4,0.03354757081648225,0.9919211611999268,0.9992317011958928,0.999995846015994,0.214871184540388,0.678675899538396,0.14418359251147972,0.4279539553823096,0.8931297601849897,0.9656091099824476,0.08332329610779088,0.3236192437562613,0.055491087462334,0.17750416125304525,0.9999864342292121,0.38963489426925424,0.9068561597580655,0.27019142317871336,0.6845465068831202,0.28436036028063816,0.7954035538240838,0.19296469899294244,0.5402503929158676,0.9423995272991211,0.9999638203619673,0.9979359476345449,0.8323712260667372,0.9993334031462932,0.9760156500703855
O00273-DFFA,0.0002364701764099986,0.676969923294857,0.12635452460154672,0.3224298390955793,0.0010812570420681844,0.007608512212817109,0.01846683344730682,0.009934696957978106,0.014681390804026084,0.037090248458913955,0.0002463715147407175,0.001285176277490363,0.002721822877675306,0.001609935976214949,0.9910495167952843,0.0367327265627756,0.39326734175384837,0.7751903953128353,0.5026517145769082,0.014547733030750853,0.15809255699592972,0.3943447254458783,0.21216247188971982,0.5799213158249091,0.2544500342267749,0.4618753039996868,0.9908816654719297,0.9999953595985352,0.9990036802035278
O00291-HIP1,0.0007030905938849858,0.13475821195290139,0.9998790894349755,0.9796186475811767,0.006447645843856709,0.1310392598963117,0.5654594994998385,0.22002779341525025,0.08274114925797993,0.04362678099535533,0.00031387143737093837,0.0030224099817595107,0.012148631409840682,0.0046661066586317634,0.9992696250420974,0.009904078199855393,0.2116774255081919,0.7638066483004853,0.34602746431132136,0.017857560439395126,0.38276742361094374,0.9512124053449487,0.580667518675301,0.3221175849213679,0.06599201899212714,0.1958964645938337,0.888335459340644,0.999796303007861,0.9829626870836321
O00299-CLIC1,0.0025353720318444925,0.23342989288187543,0.4951231813517766,0.9999983371083101,0.030390949999869354,0.28724625776366464,0.4099721011719144,0.30451184910294504,0.01731381099669549,0.1816591457734733,0.0014871871984352136,0.009698317933592882,0.013955537560783604,0.010266404111979766,0.5988120140761568,0.39945839326654853,0.9993363237910251,0.9999992147852758,0.9996636433775229,0.03912443736780935,0.36287036288991625,0.5054565319320685,0.38346414654726857,0.6446951527771841,0.48338412551182264,0.618461541314882,0.9999672887183921,0.9999999999072402,0.9999898301944751
O00303-EIF3F,0.00011166174275961236,0.009462897648247148,0.08808266966016998,0.9999999778399269,0.010852007780870032,0.5625757970344429,0.029365669695820884,0.15580233411226507,0.000316177058371947,0.008363299577142547,8.727825227738961e-05,0.0012554446795469687,0.000160036422261145,0.0004583769888437672,0.10125104950223429,0.6891366328984049,0.754792010027742,0.981441637011727,0.9996580023733653,0.012311138047935044,0.61953859532521,0.03360669875707356,0.17866541019174365,0.11987476415953036,0.9853039840055735,0.459891345412728,0.3336572570842755,0.9330457351797178,0.8704281511565884
O00330-PDHX,0.24491696873886387,0.99980629412555,0.9999785909629577,0.9999999225003094,0.9499024079915579,0.28418569190986176,0.995180982001737,0.9942970809149695,0.9942721421769581,0.9988576785059344,0.8056696449684292,0.17202478074213845,0.9414718374401372,0.9364022034101831,0.9999996092941532,0.9909103520071979,0.3976578628641054,0.9998617714014033,0.9998079237470882,0.9738597324548814,0.3308041052678916,0.9986637300877178,0.9983352557292317,0.7799132685228254,0.9998938819594825,0.9999262929590254,0.5865182876576822,0.5969706388317727,0.9999999999998436
O00400-SLC33A1,0.007562614543588897,0.9999317480711383,0.8517702590400205,0.9972493094820779,0.06477984220230248,0.014649897236514331,0.6388338121050002,0.9600229631459455,0.6831823823823491,0.9667496395195152,0.041569097209353534,0.009752352659195163,0.4605966581027331,0.853039751365035,0.9923804342029967,0.35290422842399405,0.07934141651789084,0.9997170886843476,0.9999276411583286,0.14355295076441577,0.031140719635540992,0.919391849186252,0.999867253948444,0.9101450026656428,0.5539502345674843,0.2327059047735578,0.1382167652718299,0.050586439845028974,0.9891838652413156
O00401-WASL,0.0762988519017802,0.930629617352636,0.9949558644960925,0.6531583487850603,0.20703496869953364,0.7512047740715049,0.8950179327052663,0.7490129851562952,0.6242921622779846,0.19131820843321656,0.04893474034406775,0.24152803498714137,0.3563336619569867,0.24024794897349377,0.9446725526226724,0.45815559562105945,0.978790777744026,0.9985642800330767,0.9782375674231818,0.946787741071183,0.9999989652120397,0.9990945161412567,0.9999991194777335,0.8909803752795512,0.7454397086325878,0.892527736920857,0.9999529345715795,1.0,0.9999486052594827
O00410-IPO5,0.00020965751078385475,0.037741640048890135,0.30534097651945413,0.773293347320734,0.01014174209872587,0.030278721221358662,0.048379867269007004,0.04025430308548261,0.002197483514265297,0.006164271922675546,0.0001954844820228896,0.000408077920190264,0.0005613482788497937,0.0004950834326866715,0.9649058913366902,0.22976217456586945,0.6156569672383325,0.8062643480109257,0.7351369268495006,0.06610505235477693,0.211505423266519,0.3308798856691819,0.2790131008010597,0.9755432145077068,0.8802863725025584,0.9280902850102107,0.9998933327759905,0.9999962242212379,0.9999998291872196
O00411-POLRMT,0.0005407275460859197,0.31012356714497236,0.065144114739346,0.15161873657579772,0.03026188369470162,0.0161850877925952,0.030477875588638792,0.01145202661629463,0.0034608567805773927,0.00706267096723856,0.001867680620913692,0.0011396678277089123,0.0018782602987128527,0.0008687720930218301,0.9960476995125823,0.9975981502275659,0.9335639624479455,0.9977331678911318,0.827708478317994,0.887591523302827,0.6447222737961387,0.8896552089798605,0.49273818784943957,0.9991479130734976,1.0,0.9873311823017402,0.9990860279122429,0.9999785925533926,0.9868282137795074
O00422-SAP18,0.0017582649185212038,0.07025771940341607,0.9231258409397295,0.9663735916179463,0.06751734520257235,0.2166833666860043,0.9667244790689061,0.8430535310257048,0.016612596114739864,0.2410426073697518,0.0011040079104709388,0.0027032988606368047,0.020839276439031607,0.012785399152483334,0.46554983436224195,0.2904319366549246,0.7195594903293294,0.9999989836889009,0.9999969067797272,0.020020109329696667,0.0628650905610606,0.5597088204980651,0.3669218168721925,0.9751157315119263,0.23149220386807878,0.37458411229383615,0.6205131633175845,0.8268543619048956,0.9998034668684295
O00425-IGF2BP3,0.003696920578989256,0.8712889526834265,0.9350420830212267,0.992657685423223,0.020803753714220052,0.02936861981494454,0.7345881284490361,0.405750947795107,0.33738317748310187,0.5081634258271963,0.00463848765574304,0.006303062721278785,0.18604569093624046,0.08101341315784827,0.9998747612699346,0.08452851912801751,0.1212537131610959,0.9993442370481596,0.9270028489173129,0.051824098090387904,0.07422336587651612,0.9803884833014492,0.7753060587146873,0.999984113787951,0.1588690661129728,0.35034665743254456,0.22573036735772,0.4746260913777314,0.9963198476067738
O00429-DNM1L,0.0009024822529779175,0.16576024636154874,0.7544506899112156,0.9999813107132108,0.015503871554866877,0.038811321075419514,0.33225757678475343,0.2990228699528863,0.022733046308194393,0.11486014828880431,0.0006909726695274454,0.0013784487316592653,0.008172897167935567,0.0073803048239696745,0.8821370769287442,0.11056732382698464,0.2820398573823567,0.9810992831521423,0.9683940043973307,0.021924564202292496,0.05588615200688396,0.4556944282521178,0.41404906851811685,0.9916866316641471,0.32478500167480595,0.3601635399788733,0.6822889627162196,0.7294088127721018,0.9999999936849887
O00442-RTCA,0.12517504027982193,0.9974747913968145,0.998617488547576,0.9999665585215703,0.6914674003509143,0.18450307184878545,0.9862582191084991,0.9782357871333074,0.9204594237693176,0.9737226839796514,0.3867714328868246,0.08450093947879145,0.8200982427921846,0.785962286664247,0.9999943957821097,0.9292353429470778,0.3592461675722506,0.9999894671363475,0.9999450118257152,0.8436164197135654,0.27126733572648876,0.9992288522450589,0.9982005006580862,0.899245634405129,0.9807833240080196,0.9880722405047369,0.4773855642320036,0.51356996350531,0.9999999985615697
O00443-PIK3C2A,0.00013024858497978178,0.26078077145121437,0.9999911342604191,0.8899399854147411,0.0005294061387910443,0.17393709629760812,0.999528486717186,0.944904823235806,0.18988506077935474,0.8409656035554425,6.915626856285328e-05,0.00677428608623154,0.14559512689282894,0.06679960780822836,0.7797324657129079,0.0006633953345505095,0.23958861624994354,0.9999978085705378,0.9863825087870186,0.00018935798230734768,0.03492928088716141,0.6722398488298558,0.3731468515976816,0.010385085641391067,0.000800700995359005,0.0014094225069611888,0.3081398371527755,0.5837377843187503,0.9975783804753423
O00459-PIK3R2,0.004428821960110054,0.4081081198823119,0.24072109185658075,0.984110964437364,0.06766407977761091,0.11680896862983048,0.2472257111903241,0.5591129795161452,0.014305538093551284,0.1485919969996482,0.00462427504933971,0.007378240075436415,0.014681354140541947,0.03645947974226105,0.5981230625519744,0.9612363274392792,0.99828180473614,0.9999999999996907,0.9904865857973264,0.19800365384393215,0.33052138706189915,0.6096861790032975,0.9387350513738449,0.9997475442175122,0.9569113695245545,0.6515782433638765,0.9978371900856046,0.8585603266089218,0.9919285621518382
O00471-EXOC5,0.014749581819408173,0.9866543320331767,0.9999999805862689,0.999848904102438,0.05084397125459905,0.1264754179826153,0.968272436163547,0.9232136502574076,0.9743268955809843,0.9074782509507189,0.01849630286078674,0.044571183703987605,0.64699735568601,0.5435875260798024,0.9999817225914455,0.05822414270910847,0.14486761255034475,0.9827902980382183,0.9506581336134298,0.08409534038049893,0.20786020950147233,0.9984149722037342,0.9906780046844168,0.993823318707161,0.17360695519218816,0.2219334544759468,0.404842620895034,0.4971656480288943,0.9999986045396857
O00483-NDUFA4,0.006641911620413579,0.6627322037970719,0.5768112275325148,0.9982134987197772,0.09580967000550111,0.22601011125873782,0.16499794607165497,0.11312897687186085,0.07261205261289627,0.37792127899674677,0.011046803967182273,0.024810096512294932,0.018261760289672857,0.012846292854291286,0.863178572967394,0.7736525286195647,0.9829658563599308,0.9377940164159901,0.8337257334968412,0.19989783592388377,0.4404894058826643,0.3335029221747833,0.23453215582915599,0.9953504703005337,0.9997469074320565,0.999999924093119,0.9999924143468947,0.9987192814966559,0.9999773974302297
O00487-PSMD14,0.0033303757938764047,0.11525651009580673,0.6582043246537335,0.9977607312557133,0.09976562678491074,0.6411344755451845,0.4921592852482004,0.7295878984441163,0.012936650175664921,0.24511936688299774,0.0021501858900285775,0.012457374343814442,0.00893174431233068,0.015199460875651938,0.3653827702651534,0.7116777901525076,0.9999999999954071,0.9999615490500031,0.9999998898857195,0.04630292618717724,0.3523490408457861,0.2511243193473012,0.42435058897238676,0.7283022441509561,0.8623187801137654,0.6398049786540935,0.9999812067553446,0.9999995213299969,0.9995982012281228
O00488-ZNF593,0.024571717486787926,0.1084695378178755,0.9994947760913293,0.5466061750969937,0.8310412827014171,0.999339707349054,0.9999999991903097,0.8203865251919982,0.05909831175771685,0.844652512239117,0.01848991023104163,0.20286803130401254,0.11827624066399767,0.5754057018060096,0.3314963212171803,0.9725661602435167,0.9672014540619417,0.9988224769641749,0.5791495040470114,0.10416362876522567,0.8008806459343807,0.5816738880629695,0.9988867631948845,0.5811131429729104,0.8003792980438259,0.20563621255964348,0.9997444985858883,0.9719972401681938,0.849688138250094
O00499-BIN1,0.003490403593828749,0.22912150849413881,0.9665049444680918,0.9998029622255873,0.4612897763399866,0.67903222390353,0.18388325944604167,0.04452711903878448,0.06668627982522302,0.13702894340961702,0.015643365767119777,0.026124822160933037,0.006322730372207763,0.001973445363492532,0.998512463424999,0.9202560675668624,0.9919908523313063,0.5520686612204978,0.15411360057590473,0.6716731789942009,0.87285929493081,0.3029280453503237,0.07506825103767367,0.999754620925667,0.9888815786032167,0.5815282236115781,0.9062701351749882,0.37845186156869726,0.9361584197753385
O00505-KPNA3,0.0009070943992200425,0.2778730116658338,0.474345189617421,0.9832617541468273,0.012555173205405112,0.08134698651512606,0.18554295945349863,0.03261449701383845,0.01956706395821639,0.09560031440509598,0.0008576250799436913,0.0037652427665606503,0.007613239420964257,0.0018082930584839563,0.8892625830345477,0.17568463247972355,0.8094682856900969,0.9872215584625326,0.44425297183796375,0.03519478041093149,0.23876532958022034,0.4944003883652156,0.09611265487105003,0.7840191461806766,0.4535853757177323,0.988870522362504,0.9964972398378771,0.9933741321216094,0.8485587035771783
